order_id,account_age_days,past_orders,return_rate_hist,refund_to_keep_count,bracketing_score,claim_text_susp,image_ai_artifact_score,weight_mismatch_kg,shared_identifier_flag,carrier_scan_gap,days_to_claim,order_value,category,is_abuse
ORD108365,339,8,0.512,1,0.425,0.374,0.138,0.094,0,0,0.56,311.63,apparel,0
ORD108366,127,5,0.22,0,0.19,0.193,0.171,0.101,0,0,0.25,539.48,footwear,0
ORD108367,377,10,0.549,0,0.144,0.029,0.369,0.019,0,0,0.36,667.71,electronics,0
ORD108368,281,12,0.233,1,0.941,0.541,0.55,0.014,0,1,1.96,679.57,apparel,1
ORD108369,799,9,0.103,0,0.349,0.12,0.128,0.157,0,0,0.09,2969.27,electronics,0
ORD108370,108,11,0.195,0,0.596,0.121,0.103,0.036,0,0,3.69,6477.76,beauty,1
ORD108371,87,9,0.253,0,0.67,0.358,0.123,0.002,0,0,3.77,2096.9,beauty,0
ORD108372,837,6,0.307,0,0.484,0.416,0.141,0.006,0,0,0.42,149.48,footwear,0
ORD108373,721,6,0.587,0,0.786,0.633,0.63,0.412,0,0,0.66,1755.86,apparel,1
ORD108374,314,5,0.479,0,0.382,0.341,0.236,0.001,0,0,0.63,1080.44,electronics,0
ORD108375,499,5,0.356,0,0.696,0.374,0.253,0.035,0,0,6.44,797.21,electronics,0
ORD108376,223,10,0.41,2,0.375,0.235,0.202,0.036,0,0,0.04,1562.39,electronics,0
ORD108377,26,8,0.278,0,0.163,0.289,0.383,0.126,0,0,3.02,1625.87,home,0
ORD108378,67,8,0.304,1,0.362,0.371,0.302,0.019,0,0,6.82,482.43,apparel,0
ORD108379,70,6,0.138,0,0.407,0.331,0.117,0.021,0,0,8.46,704.81,electronics,0
ORD108380,845,8,0.126,0,0.404,0.055,0.377,0.013,0,1,3.18,767.22,apparel,0
ORD108381,280,6,0.536,0,0.118,0.378,0.117,0.118,0,0,6.35,864.63,footwear,0
ORD108382,19,6,0.21,0,0.32,0.181,0.186,0.08,0,0,3.64,404.58,apparel,0
ORD108383,347,11,0.351,2,0.354,0.107,0.73,0.033,0,0,1.48,1167.81,electronics,0
ORD108384,14,3,0.548,0,0.086,0.822,0.209,0.025,0,0,0.29,1127.37,apparel,1
ORD108385,1051,5,0.095,0,0.289,0.064,0.02,0.002,1,0,8.86,562.71,beauty,0
ORD108386,116,10,0.114,0,0.436,0.155,0.168,0.042,0,0,5.16,1016.02,home,0
ORD108387,200,5,0.336,1,0.248,0.401,0.143,0.089,0,0,0.22,5775.15,footwear,0
ORD108388,74,11,0.441,0,0.325,0.047,0.083,0.012,0,0,21.32,1293.03,footwear,0
ORD108389,4,8,0.435,2,0.64,0.121,0.342,0.014,0,0,3.08,569.31,footwear,0
ORD108390,540,11,0.279,0,0.147,0.397,0.193,0.055,0,0,16.94,480.79,beauty,0
ORD108391,495,14,0.316,0,0.048,0.402,0.386,0.067,0,0,7.39,769.74,electronics,0
ORD108392,136,10,0.651,0,0.121,0.682,0.484,0.045,0,0,2.77,682.2,apparel,0
ORD108393,413,7,0.281,0,0.581,0.265,0.099,0.04,0,0,16.36,561.17,apparel,0
ORD108394,330,6,0.294,0,0.257,0.367,0.434,0.009,0,0,0.46,1711.06,electronics,0
ORD108395,89,7,0.57,0,0.601,0.113,0.265,0.284,0,0,3.63,2297.32,apparel,0
ORD108396,1516,7,0.594,0,0.512,0.203,0.209,0.036,0,0,18.51,1081.63,apparel,0
ORD108397,121,7,0.16,0,0.072,0.037,0.395,0.038,0,0,2.61,1342.62,apparel,0
ORD108398,279,8,0.724,1,0.539,0.854,0.528,0.189,0,0,28.37,2959.0,apparel,1
ORD108399,48,2,0.233,0,0.184,0.354,0.156,0.009,0,0,4.06,1432.49,apparel,0
ORD108400,271,9,0.217,1,0.117,0.642,0.36,0.249,0,0,0.16,2430.74,apparel,0
ORD108401,40,3,0.641,1,0.238,0.778,0.284,0.336,0,0,0.06,2435.03,footwear,1
ORD108402,162,6,0.242,0,0.304,0.287,0.093,0.094,0,0,4.63,2464.13,apparel,0
ORD108403,283,8,0.091,0,0.307,0.105,0.444,0.116,0,0,10.04,954.52,home,1
ORD108404,777,10,0.375,0,0.251,0.126,0.197,0.059,0,0,5.67,300.59,electronics,0
ORD108405,111,10,0.244,0,0.293,0.039,0.255,0.003,0,0,10.05,2861.28,electronics,1
ORD108406,334,12,0.353,1,0.248,0.04,0.232,0.023,0,0,0.21,1029.48,beauty,0
ORD108407,182,8,0.07,0,0.52,0.048,0.055,0.216,0,0,7.87,1059.82,electronics,0
ORD108408,348,7,0.057,0,0.345,0.371,0.478,0.023,0,0,1.97,5146.84,home,0
ORD108409,213,8,0.213,0,0.292,0.262,0.338,0.478,0,0,0.36,1596.2,electronics,0
ORD108410,171,5,0.262,0,0.471,0.201,0.211,0.155,0,0,2.4,889.47,footwear,0
ORD108411,297,3,0.76,1,0.278,0.817,0.374,0.045,0,0,2.77,585.05,apparel,1
ORD108412,159,16,0.399,0,0.617,0.635,0.716,0.196,0,0,4.24,1374.88,footwear,1
ORD108413,687,8,0.136,0,0.25,0.081,0.215,0.117,0,0,0.15,507.27,electronics,0
ORD108414,118,5,0.345,1,0.733,0.223,0.906,0.256,0,0,3.2,1357.17,beauty,1
ORD108415,22,7,0.492,0,0.123,0.272,0.133,0.078,0,0,11.8,1403.08,electronics,0
ORD108416,936,9,0.12,0,0.331,0.097,0.25,0.035,0,0,4.31,6098.41,home,0
ORD108417,479,10,0.357,0,0.708,0.371,0.22,0.041,0,0,7.58,438.09,home,0
ORD108418,1433,7,0.146,0,0.227,0.364,0.243,0.014,0,0,1.27,2185.91,home,0
ORD108419,214,10,0.351,0,0.57,0.267,0.44,0.048,0,0,20.67,2280.73,electronics,0
ORD108420,20,8,0.66,2,0.506,0.617,0.708,0.005,1,0,17.13,743.45,home,1
ORD108421,319,10,0.238,0,0.119,0.287,0.098,0.027,0,0,2.42,1341.47,apparel,0
ORD108422,146,4,0.173,1,0.563,0.487,0.047,0.211,0,0,0.17,3060.46,apparel,0
ORD108423,577,14,0.45,1,0.12,0.408,0.21,0.04,1,0,15.76,3384.71,electronics,1
ORD108424,993,6,0.152,0,0.294,0.365,0.282,0.05,0,0,3.04,5463.25,home,0
ORD108425,106,6,0.605,0,0.312,0.341,0.263,0.029,0,0,1.45,1889.59,footwear,0
ORD108426,298,8,0.181,1,0.043,0.112,0.532,0.019,0,0,17.75,1858.81,electronics,0
ORD108427,894,5,0.471,0,0.552,0.095,0.558,0.077,0,0,19.07,164.74,apparel,0
ORD108428,375,6,0.356,0,0.038,0.101,0.56,0.056,0,0,5.91,907.24,footwear,0
ORD108429,408,8,0.373,1,0.138,0.272,0.551,0.231,0,0,2.84,593.75,beauty,0
ORD108430,753,8,0.373,0,0.545,0.193,0.366,0.192,0,0,16.63,382.88,footwear,0
ORD108431,612,5,0.325,2,0.191,0.41,0.133,0.133,0,0,13.39,402.04,apparel,0
ORD108432,51,3,0.576,0,0.185,0.443,0.47,0.029,0,0,19.61,795.5,apparel,0
ORD108433,266,5,0.31,0,0.469,0.155,0.349,0.258,0,0,0.69,710.44,apparel,0
ORD108434,609,8,0.191,0,0.496,0.328,0.145,0.013,0,0,4.11,1452.37,footwear,0
ORD108435,964,12,0.196,0,0.207,0.31,0.417,0.006,0,0,0.26,2343.41,home,0
ORD108436,63,7,0.526,0,0.258,0.445,0.358,0.012,0,0,5.07,711.68,home,0
ORD108437,387,16,0.124,1,0.095,0.054,0.277,0.012,0,0,14.17,327.32,apparel,0
ORD108438,749,10,0.503,0,0.288,0.296,0.397,0.065,0,0,6.82,454.47,apparel,0
ORD108439,205,5,0.361,2,0.375,0.047,0.345,0.082,0,0,0.42,1554.03,home,0
ORD108440,161,8,0.331,0,0.106,0.116,0.32,0.014,0,0,3.52,748.72,footwear,0
ORD108441,42,11,0.312,0,0.222,0.243,0.392,0.004,0,0,6.9,3580.93,apparel,0
ORD108442,260,11,0.54,0,0.846,0.536,0.288,0.056,0,0,0.09,1224.04,beauty,1
ORD108443,274,5,0.436,1,0.484,0.204,0.237,0.101,1,0,2.39,1338.81,electronics,0
ORD108444,690,13,0.396,0,0.441,0.074,0.073,0.036,0,1,3.06,1171.85,electronics,0
ORD108445,941,8,0.405,0,0.451,0.24,0.475,0.011,0,0,38.32,956.16,apparel,0
ORD108446,86,7,0.345,0,0.123,0.271,0.711,0.098,0,0,5.08,634.62,footwear,0
ORD108447,362,10,0.48,0,0.297,0.19,0.196,0.013,0,0,5.26,2469.77,apparel,0
ORD108448,71,14,0.547,1,0.621,0.165,0.19,0.553,0,0,1.51,2584.2,footwear,1
ORD108449,3,9,0.214,0,0.326,0.279,0.109,0.018,0,1,0.69,1343.4,apparel,0
ORD108450,46,8,0.392,1,0.125,0.314,0.191,0.021,0,0,5.94,867.48,apparel,0
ORD108451,710,8,0.517,2,0.868,0.767,0.599,0.025,0,0,1.31,1774.1,electronics,1
ORD108452,1147,7,0.168,0,0.447,0.412,0.152,0.055,0,0,0.52,3567.87,electronics,0
ORD108453,917,6,0.108,0,0.156,0.047,0.348,0.029,0,0,6.37,1365.56,apparel,0
ORD108454,264,8,0.266,0,0.272,0.284,0.206,0.02,0,0,3.38,938.68,electronics,0
ORD108455,141,7,0.244,2,0.122,0.243,0.275,0.167,0,0,2.48,1078.48,beauty,0
ORD108456,45,9,0.349,0,0.382,0.519,0.25,0.095,0,0,0.79,1617.48,apparel,1
ORD108457,299,9,0.33,0,0.149,0.339,0.009,0.111,0,0,6.79,2371.65,home,0
ORD108458,693,4,0.145,0,0.094,0.23,0.14,0.236,0,0,4.75,2517.46,electronics,0
ORD108459,908,11,0.361,0,0.247,0.236,0.415,0.224,0,0,7.52,707.41,apparel,0
ORD108460,216,9,0.175,0,0.571,0.095,0.102,0.232,0,0,2.62,1130.8,beauty,0
ORD108461,114,8,0.243,0,0.214,0.258,0.313,0.043,0,0,1.78,1024.12,apparel,0
ORD108462,207,8,0.338,2,0.131,0.577,0.305,0.072,0,0,4.37,650.2,electronics,0
ORD108463,678,7,0.424,0,0.194,0.179,0.076,0.211,0,0,11.5,15116.04,apparel,0
ORD108464,550,9,0.161,1,0.328,0.2,0.135,0.013,0,0,15.98,4713.45,home,0
ORD108465,817,11,0.596,0,0.031,0.067,0.131,0.051,0,0,5.61,1389.62,electronics,0
ORD108466,1580,6,0.167,1,0.241,0.369,0.362,0.064,1,0,1.73,918.65,apparel,0
ORD108467,290,9,0.283,1,0.502,0.253,0.216,0.108,0,1,4.33,449.12,apparel,0
ORD108468,211,16,0.303,1,0.33,0.108,0.049,0.086,0,0,3.63,3342.9,apparel,1
ORD108469,11,9,0.597,1,0.256,0.311,0.065,0.059,0,0,10.96,1431.6,apparel,0
ORD108470,508,12,0.415,1,0.239,0.056,0.205,0.061,0,0,6.4,641.27,home,0
ORD108471,243,12,0.562,3,0.171,0.07,0.583,0.011,0,0,3.49,2758.86,apparel,0
ORD108472,146,9,0.39,0,0.443,0.099,0.42,0.023,0,0,2.02,133.37,footwear,0
ORD108473,836,6,0.197,0,0.426,0.375,0.307,0.17,0,0,3.13,1637.61,footwear,0
ORD108474,364,7,0.259,0,0.579,0.661,0.3,0.02,1,0,36.28,609.61,beauty,0
ORD108475,823,9,0.414,0,0.337,0.342,0.051,0.084,0,0,7.09,1956.05,electronics,0
ORD108476,445,7,0.048,0,0.38,0.1,0.419,0.005,0,0,8.56,4898.5,apparel,0
ORD108477,179,8,0.746,1,0.117,0.19,0.272,0.133,0,1,1.48,966.61,apparel,1
ORD108478,206,11,0.28,0,0.293,0.281,0.585,0.111,1,0,0.43,2645.84,electronics,0
ORD108479,476,10,0.254,0,0.243,0.393,0.289,0.017,0,0,1.68,1332.17,electronics,0
ORD108480,29,2,0.483,0,0.036,0.326,0.234,0.177,0,0,1.04,2964.96,apparel,0
ORD108481,63,4,0.062,0,0.255,0.055,0.236,0.16,0,0,1.85,304.85,apparel,0
ORD108482,11,10,0.594,1,0.513,0.446,0.359,0.341,0,0,0.36,651.93,apparel,1
ORD108483,443,9,0.457,2,0.796,0.259,0.402,0.093,0,0,0.39,627.44,home,0
ORD108484,58,9,0.189,1,0.506,0.338,0.166,0.072,1,1,3.59,6341.91,home,0
ORD108485,40,5,0.165,0,0.331,0.322,0.259,0.165,0,0,2.48,2882.68,apparel,0
ORD108486,403,11,0.017,0,0.239,0.123,0.337,0.113,0,0,1.64,2409.0,home,0
ORD108487,14,9,0.644,0,0.068,0.097,0.163,0.171,0,0,1.76,2745.81,electronics,0
ORD108488,33,15,0.315,0,0.256,0.067,0.239,0.156,0,0,11.17,1454.88,home,0
ORD108489,1156,5,0.46,0,0.355,0.1,0.293,0.26,0,0,0.83,690.2,home,0
ORD108490,137,8,0.134,0,0.199,0.343,0.175,0.045,0,0,1.12,1094.57,apparel,0
ORD108491,313,5,0.213,0,0.67,0.449,0.301,0.099,0,0,0.82,1407.7,electronics,0
ORD108492,237,5,0.504,0,0.332,0.427,0.252,0.038,0,0,23.37,2324.7,apparel,0
ORD108493,58,8,0.492,1,0.67,0.512,0.155,0.633,0,0,0.47,4913.4,apparel,1
ORD108494,837,7,0.109,2,0.03,0.27,0.087,0.054,1,0,0.57,601.97,electronics,0
ORD108495,42,2,0.213,0,0.075,0.394,0.189,0.008,0,0,12.04,2686.29,electronics,0
ORD108496,7,9,0.495,1,0.332,0.107,0.256,0.007,0,0,3.98,766.05,home,0
ORD108497,4,8,0.601,0,0.331,0.29,0.375,0.072,0,0,1.38,1306.02,electronics,0
ORD108498,937,5,0.367,1,0.265,0.226,0.247,0.08,0,0,0.13,491.01,beauty,0
ORD108499,199,8,0.061,1,0.301,0.106,0.122,0.019,0,0,0.7,751.12,electronics,0
ORD108500,9,6,0.537,0,0.166,0.176,0.046,0.08,0,0,10.07,224.82,apparel,0
ORD108501,142,4,0.158,0,0.149,0.672,0.193,0.034,0,0,3.1,609.53,footwear,0
ORD108502,177,4,0.241,0,0.2,0.074,0.207,0.052,0,0,1.4,2777.21,apparel,0
ORD108503,746,12,0.179,0,0.407,0.491,0.182,0.053,0,1,7.89,1645.25,apparel,0
ORD108504,853,8,0.383,0,0.461,0.311,0.195,0.369,0,0,3.02,1145.75,footwear,0
ORD108505,873,12,0.43,1,0.287,0.153,0.192,0.02,0,0,2.81,404.65,footwear,0
ORD108506,328,6,0.078,0,0.537,0.32,0.205,0.047,0,1,0.49,1818.45,electronics,0
ORD108507,715,13,0.48,0,0.341,0.428,0.639,0.014,0,0,10.18,2585.62,beauty,0
ORD108508,300,1,0.285,0,0.354,0.054,0.251,0.274,0,0,5.31,161.31,apparel,0
ORD108509,358,7,0.571,1,0.224,0.578,0.173,0.423,0,0,0.81,503.65,electronics,0
ORD108510,509,8,0.13,1,0.286,0.521,0.387,0.045,0,0,4.79,820.63,home,1
ORD108511,338,6,0.479,0,0.142,0.165,0.182,0.013,0,0,24.7,1907.88,footwear,0
ORD108512,856,9,0.324,0,0.194,0.252,0.321,0.044,0,0,0.53,8509.65,beauty,0
ORD108513,649,8,0.439,0,0.381,0.464,0.357,0.081,0,0,1.97,1063.81,footwear,1
ORD108514,1372,13,0.38,0,0.095,0.269,0.057,0.037,0,0,2.72,3382.47,home,0
ORD108515,32,8,0.517,0,0.404,0.44,0.307,0.114,0,0,4.19,884.26,footwear,0
ORD108516,188,7,0.349,0,0.212,0.141,0.068,0.043,1,0,0.72,969.86,footwear,0
ORD108517,178,7,0.208,0,0.156,0.178,0.44,0.062,0,0,7.99,474.51,home,0
ORD108518,32,8,0.469,1,0.21,0.107,0.113,0.082,0,0,2.04,332.64,apparel,1
ORD108519,262,11,0.242,0,0.133,0.208,0.113,0.098,0,0,1.68,4394.76,footwear,0
ORD108520,10,12,0.274,1,0.701,0.687,0.566,0.236,0,0,1.38,1951.99,beauty,1
ORD108521,26,5,0.334,1,0.138,0.257,0.491,0.098,0,0,3.02,769.9,electronics,0
ORD108522,88,7,0.426,2,0.335,0.249,0.416,0.036,1,0,3.96,4387.94,electronics,0
ORD108523,202,4,0.301,1,0.434,0.158,0.117,0.013,0,0,4.11,1458.44,apparel,0
ORD108524,57,4,0.17,0,0.062,0.49,0.309,0.105,0,0,4.77,1034.0,apparel,0
ORD108525,99,6,0.232,0,0.361,0.262,0.454,0.249,1,0,0.29,435.91,apparel,0
ORD108526,428,5,0.3,0,0.051,0.247,0.271,0.024,0,0,25.82,730.51,home,0
ORD108527,603,8,0.473,0,0.807,0.284,0.293,0.487,0,0,0.21,2034.26,footwear,1
ORD108528,672,7,0.282,0,0.299,0.157,0.282,0.099,0,1,0.85,2250.96,electronics,0
ORD108529,124,5,0.634,1,0.805,0.315,0.449,0.003,1,1,0.68,4178.44,apparel,1
ORD108530,203,4,0.122,0,0.257,0.353,0.127,0.236,0,0,1.28,1309.69,electronics,0
ORD108531,186,6,0.381,0,0.089,0.395,0.46,0.037,0,0,0.22,997.86,electronics,0
ORD108532,222,12,0.462,0,0.286,0.131,0.467,0.03,0,0,1.38,1445.06,footwear,0
ORD108533,527,8,0.202,0,0.253,0.163,0.313,0.056,0,0,0.92,2521.3,apparel,0
ORD108534,182,3,0.412,0,0.361,0.024,0.212,0.045,0,0,13.69,2339.97,home,0
ORD108535,163,8,0.537,2,0.694,0.642,0.527,0.109,0,0,1.8,9482.66,footwear,1
ORD108536,165,8,0.236,0,0.252,0.372,0.035,0.049,0,0,5.37,857.07,apparel,0
ORD108537,590,6,0.034,0,0.042,0.242,0.245,0.117,0,0,4.87,2143.33,electronics,0
ORD108538,173,8,0.524,0,0.266,0.403,0.208,0.005,0,0,0.94,545.83,apparel,0
ORD108539,1245,6,0.112,1,0.482,0.136,0.342,0.021,0,0,0.99,1159.55,beauty,0
ORD108540,417,10,0.222,3,0.183,0.314,0.348,0.011,0,0,8.28,822.51,apparel,0
ORD108541,199,9,0.315,1,0.25,0.07,0.277,0.065,0,0,12.68,4457.69,home,1
ORD108542,51,6,0.368,0,0.157,0.089,0.069,0.002,0,0,1.97,1446.38,home,0
ORD108543,133,5,0.523,0,0.435,0.174,0.477,0.093,0,0,7.77,1276.58,apparel,0
ORD108544,19,9,0.037,2,0.111,0.259,0.299,0.02,1,0,2.17,565.79,electronics,0
ORD108545,404,9,0.577,0,0.22,0.036,0.353,0.025,0,0,4.2,1300.16,beauty,1
ORD108546,94,7,0.337,1,0.054,0.489,0.177,0.072,0,0,10.24,887.21,beauty,0
ORD108547,103,5,0.276,0,0.031,0.153,0.13,0.125,0,0,2.24,197.78,electronics,0
ORD108548,252,5,0.505,0,0.245,0.116,0.163,0.063,0,0,1.56,2207.4,footwear,0
ORD108549,92,8,0.86,1,0.484,0.183,0.634,0.362,0,0,2.71,320.93,home,1
ORD108550,255,11,0.28,0,0.467,0.546,0.253,0.014,0,0,4.74,653.94,beauty,0
ORD108551,106,4,0.072,0,0.231,0.408,0.197,0.107,0,0,14.38,750.8,home,0
ORD108552,281,7,0.157,0,0.42,0.314,0.233,0.007,0,0,2.19,1579.75,home,0
ORD108553,662,4,0.614,0,0.232,0.52,0.345,0.055,0,1,4.35,1208.27,apparel,0
ORD108554,239,10,0.146,1,0.086,0.107,0.449,0.023,0,0,12.16,2008.68,electronics,0
ORD108555,825,15,0.103,0,0.184,0.203,0.071,0.031,0,0,1.01,1876.8,home,0
ORD108556,205,7,0.247,0,0.237,0.389,0.261,0.0,0,0,1.33,1158.09,apparel,0
ORD108557,74,6,0.392,0,0.34,0.322,0.396,0.05,0,0,3.43,758.44,home,0
ORD108558,280,6,0.521,0,0.055,0.314,0.193,0.158,0,0,2.33,2108.28,apparel,0
ORD108559,158,4,0.132,0,0.351,0.034,0.221,0.027,0,0,3.75,3058.42,electronics,0
ORD108560,125,10,0.068,0,0.37,0.271,0.075,0.01,0,0,1.1,1698.28,apparel,0
ORD108561,88,6,0.479,0,0.079,0.075,0.302,0.076,0,0,0.78,299.33,beauty,0
ORD108562,579,7,0.494,2,0.221,0.474,0.226,0.002,0,0,1.65,1047.16,home,0
ORD108563,4,10,0.259,1,0.477,0.085,0.174,0.04,1,0,1.21,930.47,apparel,0
ORD108564,21,6,0.225,1,0.539,0.135,0.356,0.047,0,0,2.68,2093.25,apparel,0
ORD108565,792,11,0.259,1,0.306,0.201,0.1,0.065,0,0,0.58,741.9,electronics,0
ORD108566,516,6,0.44,1,0.15,0.446,0.311,0.146,0,0,4.72,178.88,apparel,1
ORD108567,1535,11,0.403,2,0.31,0.084,0.129,0.002,0,0,1.88,783.82,beauty,0
ORD108568,1158,6,0.515,1,0.164,0.286,0.304,0.012,0,0,9.03,887.77,apparel,0
ORD108569,128,5,0.31,1,0.479,0.637,0.596,0.062,0,0,4.79,1853.51,home,1
ORD108570,769,7,0.735,2,0.332,0.394,0.477,0.134,0,1,5.3,760.98,electronics,1
ORD108571,194,11,0.384,0,0.341,0.458,0.227,0.046,0,0,3.68,2958.36,home,0
ORD108572,515,7,0.428,0,0.549,0.287,0.316,0.07,0,0,2.52,322.29,electronics,0
ORD108573,320,8,0.575,0,0.285,0.343,0.213,0.021,0,0,17.81,3253.66,electronics,1
ORD108574,1320,9,0.127,0,0.212,0.414,0.326,0.032,0,0,2.3,1579.91,apparel,0
ORD108575,9,3,0.697,1,0.204,0.239,0.531,0.013,0,0,2.56,319.03,electronics,0
ORD108576,144,6,0.205,0,0.505,0.568,0.15,0.033,0,0,4.94,987.42,apparel,0
ORD108577,128,3,0.715,2,0.546,0.623,0.515,0.087,0,0,1.43,689.75,home,1
ORD108578,1174,5,0.285,0,0.239,0.097,0.078,0.0,1,0,4.41,769.67,apparel,0
ORD108579,830,4,0.123,1,0.424,0.046,0.207,0.007,0,0,5.7,1737.45,electronics,0
ORD108580,51,9,0.452,0,0.444,0.197,0.263,0.084,0,0,2.18,972.41,home,0
ORD108581,83,6,0.227,0,0.516,0.466,0.367,0.157,0,0,0.16,928.79,footwear,0
ORD108582,285,6,0.201,0,0.3,0.058,0.114,0.014,0,0,2.27,3596.88,electronics,0
ORD108583,103,7,0.301,1,0.124,0.17,0.371,0.07,0,1,2.26,2517.11,home,0
ORD108584,171,4,0.29,0,0.451,0.395,0.162,0.022,0,0,7.53,1940.6,footwear,0
ORD108585,144,8,0.461,2,0.151,0.227,0.441,0.086,0,0,3.11,1117.53,electronics,0
ORD108586,176,4,0.182,0,0.524,0.357,0.484,0.045,0,0,0.12,906.36,home,0
ORD108587,1726,8,0.165,0,0.531,0.366,0.462,0.092,0,0,1.23,1461.39,beauty,0
ORD108588,592,8,0.535,2,0.187,0.332,0.258,0.006,0,0,4.23,2132.14,beauty,0
ORD108589,1249,14,0.064,0,0.642,0.139,0.083,0.1,0,0,0.67,692.08,footwear,0
ORD108590,511,11,0.373,1,0.363,0.349,0.164,0.052,0,0,1.18,14215.84,footwear,0
ORD108591,212,5,0.203,0,0.566,0.462,0.276,0.028,0,0,0.44,1055.56,apparel,0
ORD108592,470,11,0.653,0,0.654,0.399,0.629,0.276,0,0,17.39,1072.84,apparel,1
ORD108593,93,9,0.103,1,0.405,0.193,0.089,0.117,0,0,0.54,1565.77,footwear,0
ORD108594,324,6,0.148,1,0.234,0.316,0.476,0.037,0,0,7.18,2126.56,apparel,0
ORD108595,144,8,0.188,1,0.411,0.256,0.218,0.024,0,0,1.93,1634.38,apparel,0
ORD108596,573,7,0.306,0,0.213,0.474,0.136,0.204,0,0,1.05,918.69,apparel,0
ORD108597,632,9,0.623,2,0.092,0.632,0.235,0.089,0,0,6.32,859.47,electronics,0
ORD108598,186,9,0.268,0,0.361,0.18,0.41,0.057,0,0,6.54,2406.62,beauty,0
ORD108599,245,9,0.537,0,0.57,0.332,0.605,0.042,0,0,14.75,467.82,electronics,1
ORD108600,114,7,0.533,1,0.064,0.213,0.181,0.117,0,0,3.03,1242.42,apparel,0
ORD108601,537,6,0.41,0,0.405,0.545,0.255,0.009,0,0,4.47,1185.43,footwear,0
ORD108602,1240,4,0.702,0,0.552,0.428,0.195,0.195,0,0,0.21,2939.17,beauty,1
ORD108603,206,8,0.115,0,0.048,0.492,0.261,0.019,0,0,0.34,1625.18,footwear,0
ORD108604,439,8,0.374,0,0.306,0.555,0.308,0.029,0,0,2.79,787.53,footwear,1
ORD108605,94,8,0.381,0,0.145,0.027,0.039,0.01,0,0,3.62,1859.08,apparel,0
ORD108606,738,7,0.218,0,0.379,0.213,0.33,0.038,0,0,1.5,852.29,electronics,0
ORD108607,390,7,0.516,1,0.323,0.052,0.052,0.051,1,0,2.45,1048.82,apparel,0
ORD108608,604,11,0.318,0,0.042,0.232,0.138,0.081,0,0,9.14,375.3,apparel,0
ORD108609,297,16,0.114,0,0.097,0.075,0.285,0.055,0,0,1.92,3655.06,home,0
ORD108610,551,9,0.823,2,0.69,0.025,0.372,0.016,0,0,1.94,5480.75,footwear,1
ORD108611,270,10,0.161,0,0.476,0.338,0.221,0.023,0,0,3.9,1010.95,home,0
ORD108612,66,17,0.135,0,0.243,0.439,0.469,0.071,0,0,2.43,522.94,electronics,0
ORD108613,639,7,0.15,1,0.298,0.195,0.259,0.038,0,0,28.94,3126.69,footwear,0
ORD108614,538,9,0.282,0,0.144,0.117,0.539,0.032,0,0,1.21,1744.39,apparel,0
ORD108615,244,7,0.486,1,0.252,0.273,0.164,0.044,0,0,4.18,3327.78,apparel,0
ORD108616,117,6,0.255,0,0.217,0.192,0.651,0.014,0,0,9.37,713.64,apparel,0
ORD108617,377,9,0.308,0,0.208,0.532,0.303,0.088,0,0,0.44,6114.75,home,0
ORD108618,542,4,0.381,1,0.286,0.139,0.517,0.148,0,0,11.53,1200.3,footwear,0
ORD108619,37,11,0.18,0,0.041,0.532,0.168,0.127,0,0,0.88,995.07,apparel,0
ORD108620,1177,6,0.48,0,0.516,0.039,0.268,0.219,0,0,4.2,650.68,apparel,0
ORD108621,192,8,0.42,0,0.748,0.292,0.484,0.048,0,0,6.46,455.4,beauty,0
ORD108622,301,8,0.288,1,0.288,0.232,0.32,0.04,1,0,1.68,598.92,electronics,0
ORD108623,409,13,0.24,0,0.117,0.104,0.095,0.094,1,0,3.94,2407.16,footwear,0
ORD108624,120,4,0.223,0,0.14,0.13,0.216,0.425,0,0,8.03,2111.54,apparel,0
ORD108625,74,10,0.526,0,0.123,0.27,0.258,0.056,0,1,5.72,3214.77,apparel,1
ORD108626,448,3,0.231,1,0.261,0.059,0.587,0.034,0,0,1.03,7768.18,beauty,0
ORD108627,449,7,0.259,0,0.232,0.56,0.213,0.003,0,0,4.6,4769.15,apparel,1
ORD108628,270,5,0.53,0,0.518,0.237,0.314,0.007,0,0,0.84,1300.81,beauty,0
ORD108629,46,5,0.232,0,0.071,0.189,0.066,0.179,0,0,3.42,1203.93,apparel,1
ORD108630,209,5,0.342,0,0.144,0.193,0.318,0.079,0,0,4.0,1015.19,apparel,0
ORD108631,418,5,0.477,1,0.371,0.288,0.198,0.028,0,0,0.85,499.22,apparel,0
ORD108632,97,7,0.544,1,0.355,0.417,0.231,0.21,0,0,6.44,4403.21,apparel,0
ORD108633,630,10,0.301,0,0.349,0.356,0.368,0.205,0,1,5.77,1379.35,footwear,0
ORD108634,835,4,0.546,0,0.284,0.535,0.094,0.045,0,0,0.55,5013.62,home,0
ORD108635,46,8,0.371,1,0.396,0.343,0.548,0.013,0,0,4.35,1435.47,apparel,1
ORD108636,129,8,0.378,0,0.688,0.245,0.064,0.009,0,0,16.46,3152.52,home,0
ORD108637,393,12,0.385,0,0.132,0.187,0.236,0.03,0,0,1.69,618.01,footwear,1
ORD108638,733,5,0.158,0,0.442,0.481,0.08,0.102,0,0,1.49,1783.72,apparel,0
ORD108639,37,10,0.057,1,0.249,0.218,0.373,0.094,0,0,7.51,584.68,home,0
ORD108640,75,6,0.362,0,0.183,0.186,0.355,0.117,0,0,0.95,3070.1,electronics,0
