order_id,account_age_days,past_orders,return_rate_hist,refund_to_keep_count,bracketing_score,claim_text_susp,image_ai_artifact_score,weight_mismatch_kg,shared_identifier_flag,carrier_scan_gap,days_to_claim,order_value,category,is_abuse
ORD105978,677,5,0.262,1,0.56,0.338,0.735,0.457,0,0,3.87,2293.4,footwear,1
ORD105979,1133,12,0.391,0,0.135,0.214,0.091,0.049,0,0,6.14,755.1,apparel,0
ORD105980,373,5,0.584,0,0.368,0.163,0.25,0.108,0,0,2.98,1627.11,apparel,0
ORD105981,2,10,0.331,2,0.4,0.504,0.548,0.08,0,1,5.17,880.07,electronics,1
ORD105982,123,4,0.395,0,0.467,0.094,0.373,0.133,0,0,9.41,4349.7,footwear,0
ORD105983,977,11,0.826,0,0.686,0.545,0.25,0.09,0,0,0.42,898.1,apparel,1
ORD105984,69,7,0.27,0,0.42,0.21,0.037,0.053,0,0,0.73,1783.02,home,0
ORD105985,402,11,0.158,1,0.091,0.091,0.254,0.038,0,0,2.02,898.55,beauty,0
ORD105986,568,9,0.206,1,0.239,0.192,0.149,0.031,0,0,0.64,2791.31,home,0
ORD105987,83,7,0.069,0,0.012,0.124,0.342,0.008,0,0,7.18,924.46,home,0
ORD105988,84,4,0.155,0,0.053,0.179,0.205,0.095,0,0,5.56,2083.78,electronics,1
ORD105989,240,10,0.449,0,0.282,0.252,0.298,0.171,0,0,0.46,1295.64,electronics,0
ORD105990,774,15,0.457,0,0.49,0.315,0.046,0.016,0,0,5.82,1038.14,apparel,0
ORD105991,154,9,0.262,0,0.219,0.163,0.252,0.083,0,1,3.06,1146.71,electronics,0
ORD105992,619,11,0.334,0,0.322,0.193,0.66,0.071,0,0,19.08,1981.99,electronics,0
ORD105993,256,7,0.251,0,0.09,0.395,0.161,0.02,0,0,4.32,1173.77,beauty,0
ORD105994,1466,9,0.266,0,0.301,0.334,0.309,0.179,0,0,7.65,703.19,beauty,0
ORD105995,318,7,0.167,0,0.283,0.241,0.204,0.017,0,0,3.23,2251.79,apparel,0
ORD105996,610,8,0.147,0,0.246,0.126,0.245,0.013,0,0,2.03,1552.34,electronics,0
ORD105997,908,13,0.309,0,0.339,0.662,0.203,0.043,0,0,5.31,5028.53,electronics,0
ORD105998,477,7,0.287,0,0.137,0.537,0.102,0.298,0,0,5.08,974.32,apparel,0
ORD105999,560,13,0.326,0,0.318,0.252,0.127,0.026,0,0,0.96,542.87,apparel,0
ORD106000,607,7,0.107,1,0.429,0.124,0.308,0.124,0,0,2.57,1297.69,apparel,0
ORD106001,932,7,0.625,1,0.145,0.515,0.18,0.208,0,0,5.7,695.17,home,0
ORD106002,132,7,0.021,0,0.136,0.194,0.37,0.0,0,0,0.26,1902.74,apparel,0
ORD106003,194,8,0.52,1,0.41,0.2,0.376,0.015,0,0,3.19,2655.41,footwear,0
ORD106004,379,6,0.155,1,0.299,0.115,0.086,0.144,0,0,9.22,1486.15,apparel,0
ORD106005,300,8,0.273,1,0.441,0.486,0.146,0.045,0,0,4.33,1916.5,home,0
ORD106006,1739,5,0.53,0,0.501,0.26,0.144,0.043,0,0,4.59,660.02,home,0
ORD106007,12,7,0.538,0,0.334,0.318,0.302,0.15,0,0,9.3,1147.06,electronics,0
ORD106008,323,11,0.221,0,0.445,0.225,0.068,0.073,0,0,6.3,5707.43,beauty,0
ORD106009,344,8,0.38,1,0.397,0.384,0.326,0.117,0,0,6.53,803.51,apparel,0
ORD106010,19,3,0.349,0,0.86,0.518,0.376,0.127,0,0,0.12,1860.69,apparel,1
ORD106011,177,13,0.614,1,0.345,0.781,0.228,0.303,1,0,7.69,1409.93,beauty,0
ORD106012,346,6,0.217,0,0.514,0.435,0.42,0.264,0,0,1.97,6133.44,apparel,0
ORD106013,683,7,0.146,0,0.178,0.248,0.186,0.085,0,0,1.38,4040.6,apparel,1
ORD106014,27,12,0.244,1,0.162,0.159,0.015,0.026,0,0,0.67,1347.89,footwear,0
ORD106015,1207,6,0.426,0,0.307,0.482,0.165,0.116,0,0,0.65,1775.47,home,0
ORD106016,282,5,0.33,0,0.146,0.186,0.101,0.087,0,0,8.69,585.17,electronics,0
ORD106017,1,7,0.519,0,0.089,0.669,0.268,0.187,0,0,0.37,3563.6,home,0
ORD106018,316,4,0.281,1,0.449,0.411,0.269,0.021,0,0,7.39,240.17,beauty,0
ORD106019,74,6,0.366,0,0.273,0.247,0.209,0.026,0,0,0.16,819.55,beauty,0
ORD106020,287,9,0.171,0,0.094,0.317,0.212,0.323,0,0,8.2,159.44,electronics,0
ORD106021,83,4,0.481,0,0.41,0.47,0.384,0.237,0,0,11.34,1769.01,apparel,1
ORD106022,231,10,0.092,0,0.251,0.326,0.175,0.038,0,0,1.2,765.49,electronics,1
ORD106023,276,3,0.202,0,0.08,0.673,0.147,0.08,0,1,4.97,619.92,footwear,0
ORD106024,3,5,0.202,0,0.558,0.302,0.382,0.088,0,0,3.96,546.43,electronics,0
ORD106025,509,8,0.193,0,0.304,0.17,0.147,0.05,0,0,3.49,828.11,home,0
ORD106026,975,8,0.107,0,0.337,0.316,0.298,0.083,0,0,1.83,881.37,home,0
ORD106027,564,11,0.349,0,0.257,0.134,0.09,0.239,0,0,3.19,1097.92,footwear,0
ORD106028,232,9,0.446,1,0.146,0.462,0.083,0.024,0,0,9.11,2648.63,apparel,0
ORD106029,123,3,0.314,0,0.364,0.247,0.191,0.074,0,0,5.07,2014.04,footwear,0
ORD106030,60,5,0.328,0,0.13,0.512,0.248,0.016,0,0,2.65,3104.89,electronics,0
ORD106031,390,7,0.342,2,0.673,0.188,0.124,0.021,0,0,18.6,1019.35,electronics,0
ORD106032,192,3,0.07,0,0.217,0.551,0.222,0.06,0,0,1.96,1110.92,apparel,0
ORD106033,59,11,0.184,1,0.114,0.291,0.285,0.022,0,0,3.42,627.02,apparel,0
ORD106034,693,10,0.342,0,0.436,0.32,0.022,0.058,0,0,2.3,4680.71,beauty,0
ORD106035,296,10,0.438,1,0.465,0.189,0.211,0.079,0,0,4.94,1066.62,home,0
ORD106036,129,9,0.057,2,0.218,0.181,0.499,0.005,0,0,3.39,782.55,apparel,0
ORD106037,128,13,0.192,0,0.306,0.273,0.222,0.179,0,0,0.8,2022.83,apparel,0
ORD106038,1222,4,0.208,0,0.269,0.295,0.263,0.106,0,0,14.75,3828.59,apparel,0
ORD106039,662,5,0.356,0,0.305,0.04,0.695,0.174,0,0,7.19,1001.28,apparel,0
ORD106040,204,6,0.307,0,0.308,0.261,0.197,0.007,0,0,0.74,1369.15,footwear,0
ORD106041,121,6,0.118,1,0.346,0.187,0.158,0.047,0,0,0.12,1684.13,apparel,0
ORD106042,223,7,0.371,0,0.227,0.171,0.307,0.055,0,0,6.01,715.28,apparel,0
ORD106043,276,6,0.069,1,0.351,0.104,0.335,0.016,0,0,1.37,785.75,apparel,0
ORD106044,348,8,0.172,1,0.371,0.095,0.102,0.005,0,0,3.16,2582.17,apparel,0
ORD106045,204,5,0.205,0,0.421,0.555,0.422,0.072,0,0,2.02,1528.32,apparel,0
ORD106046,231,11,0.078,0,0.291,0.374,0.177,0.043,0,0,7.52,1043.0,apparel,0
ORD106047,294,4,0.22,0,0.721,0.553,0.572,0.041,0,0,6.75,471.61,apparel,0
ORD106048,400,11,0.36,0,0.465,0.083,0.179,0.042,0,0,1.63,1534.52,electronics,0
ORD106049,627,6,0.193,0,0.194,0.174,0.763,0.099,0,0,1.57,1311.14,electronics,1
ORD106050,152,4,0.571,1,0.061,0.514,0.077,0.077,0,0,0.3,2682.42,footwear,1
ORD106051,375,6,0.173,0,0.357,0.288,0.265,0.057,1,0,1.54,3487.59,apparel,0
ORD106052,110,10,0.357,0,0.099,0.158,0.12,0.017,0,0,2.33,906.3,footwear,0
ORD106053,1884,13,0.193,1,0.595,0.343,0.757,0.129,0,0,0.9,320.41,apparel,1
ORD106054,414,6,0.23,0,0.364,0.385,0.113,0.213,0,0,2.71,1049.95,footwear,0
ORD106055,248,6,0.509,0,0.233,0.36,0.253,0.073,0,0,7.82,300.05,footwear,0
ORD106056,37,9,0.119,0,0.352,0.143,0.247,0.161,0,0,0.52,2003.25,footwear,0
ORD106057,449,3,0.365,0,0.469,0.065,0.172,0.088,0,0,0.31,441.28,electronics,0
ORD106058,231,5,0.617,0,0.286,0.222,0.2,0.017,0,0,6.51,2146.0,apparel,0
ORD106059,362,9,0.193,0,0.218,0.196,0.223,0.082,0,0,16.8,1427.59,electronics,0
ORD106060,427,14,0.247,0,0.537,0.37,0.504,0.01,0,0,3.02,1314.5,apparel,0
ORD106061,230,11,0.411,0,0.445,0.264,0.074,0.009,0,0,6.5,1615.44,apparel,0
ORD106062,22,4,0.285,0,0.42,0.262,0.126,0.007,0,0,2.24,1000.86,electronics,0
ORD106063,497,8,0.152,0,0.297,0.432,0.163,0.022,0,0,1.44,1067.85,footwear,0
ORD106064,546,8,0.323,0,0.11,0.378,0.023,0.138,0,0,7.13,871.72,electronics,0
ORD106065,2495,3,0.425,2,0.325,0.267,0.292,0.034,0,0,11.01,2143.51,electronics,0
ORD106066,124,14,0.27,1,0.215,0.406,0.183,0.134,0,0,0.82,390.53,electronics,0
ORD106067,266,14,0.273,0,0.286,0.102,0.28,0.211,0,0,14.18,1479.03,footwear,0
ORD106068,358,4,0.329,0,0.379,0.334,0.132,0.078,1,0,3.14,800.96,electronics,0
ORD106069,138,10,0.112,1,0.604,0.048,0.089,0.02,0,0,15.27,2557.04,electronics,1
ORD106070,351,9,0.431,1,0.035,0.131,0.177,0.004,0,0,6.56,1152.06,apparel,0
ORD106071,520,9,0.725,2,0.479,0.643,0.634,0.013,0,0,4.14,1133.97,apparel,1
ORD106072,641,3,0.225,1,0.314,0.086,0.245,0.009,0,1,6.18,5586.14,apparel,0
ORD106073,200,9,0.257,1,0.437,0.433,0.44,0.008,0,0,2.23,1394.03,footwear,1
ORD106074,58,13,0.278,1,0.149,0.209,0.279,0.079,0,0,23.02,913.46,apparel,0
ORD106075,230,12,0.224,1,0.43,0.155,0.27,0.136,0,0,3.77,1573.81,footwear,0
ORD106076,164,5,0.294,0,0.487,0.484,0.572,0.072,0,0,0.88,905.32,apparel,0
ORD106077,635,12,0.092,0,0.518,0.087,0.328,0.145,1,0,14.87,928.92,footwear,0
ORD106078,108,10,0.217,0,0.425,0.086,0.301,0.057,0,0,1.46,406.98,apparel,0
ORD106079,564,4,0.481,0,0.254,0.306,0.408,0.024,0,0,0.76,1937.19,footwear,0
ORD106080,63,6,0.347,0,0.459,0.098,0.119,0.025,0,0,3.31,1761.56,home,0
ORD106081,491,7,0.313,2,0.193,0.078,0.094,0.082,0,0,16.73,532.33,apparel,0
ORD106082,225,8,0.35,0,0.267,0.022,0.06,0.114,0,0,3.24,1250.95,electronics,0
ORD106083,890,7,0.177,0,0.163,0.219,0.084,0.014,0,0,3.17,749.42,apparel,1
ORD106084,632,8,0.408,0,0.519,0.645,0.391,0.019,0,0,4.67,1124.49,home,1
ORD106085,194,8,0.756,1,0.377,0.513,0.61,0.071,0,0,3.64,1302.74,home,1
ORD106086,308,5,0.261,0,0.325,0.093,0.106,0.018,0,0,1.32,797.78,apparel,0
ORD106087,338,11,0.125,1,0.626,0.195,0.161,0.015,0,0,1.36,766.92,electronics,0
ORD106088,685,10,0.258,1,0.268,0.279,0.251,0.002,0,0,2.37,3423.97,beauty,1
ORD106089,1076,9,0.443,1,0.058,0.074,0.158,0.005,1,0,5.9,2478.84,apparel,0
ORD106090,447,12,0.168,0,0.293,0.253,0.396,0.015,0,0,2.3,1342.14,home,0
ORD106091,336,7,0.191,1,0.214,0.717,0.55,0.146,0,0,3.06,1228.33,footwear,0
ORD106092,189,9,0.42,0,0.082,0.449,0.104,0.045,0,0,10.13,2167.9,beauty,0
ORD106093,317,5,0.171,1,0.1,0.451,0.073,0.065,0,0,20.41,1338.95,beauty,0
ORD106094,104,9,0.247,0,0.09,0.184,0.383,0.023,0,0,1.67,1412.91,apparel,0
ORD106095,75,6,0.138,0,0.333,0.289,0.249,0.022,0,1,3.49,7900.3,electronics,0
ORD106096,143,6,0.137,1,0.625,0.182,0.293,0.188,0,1,4.06,1539.66,apparel,0
ORD106097,249,6,0.202,0,0.123,0.22,0.42,0.215,0,0,2.78,233.69,footwear,0
ORD106098,651,8,0.649,1,0.487,0.227,0.6,0.054,0,0,4.92,2586.34,apparel,0
ORD106099,188,9,0.531,0,0.628,0.359,0.241,0.052,0,0,1.95,750.46,home,0
ORD106100,31,10,0.349,0,0.75,0.644,0.382,0.04,0,0,13.69,1053.45,home,0
ORD106101,233,6,0.498,1,0.375,0.336,0.252,0.004,0,0,1.26,1897.25,apparel,0
ORD106102,287,6,0.341,0,0.244,0.385,0.247,0.005,0,0,0.49,1528.41,electronics,0
ORD106103,292,5,0.328,0,0.217,0.154,0.077,0.13,0,0,5.13,1053.24,home,0
ORD106104,156,9,0.367,0,0.506,0.2,0.135,0.056,0,0,2.98,825.56,home,0
ORD106105,122,4,0.215,0,0.359,0.483,0.073,0.023,0,0,6.89,1663.12,apparel,0
ORD106106,108,5,0.208,1,0.178,0.415,0.49,0.039,0,0,1.36,472.13,home,0
ORD106107,183,9,0.388,3,0.284,0.099,0.123,0.025,0,0,2.29,1561.73,apparel,0
ORD106108,146,6,0.198,1,0.287,0.197,0.297,0.105,0,1,14.42,1419.58,electronics,0
ORD106109,289,8,0.467,0,0.336,0.166,0.342,0.02,0,0,6.64,954.11,apparel,0
ORD106110,87,7,0.389,0,0.152,0.333,0.359,0.035,0,0,20.96,832.71,home,1
ORD106111,283,7,0.315,0,0.2,0.162,0.043,0.076,0,0,0.66,2479.46,home,0
ORD106112,104,12,0.329,0,0.09,0.171,0.275,0.307,0,0,5.66,1018.4,beauty,0
ORD106113,1309,11,0.434,0,0.354,0.408,0.267,0.02,0,0,2.63,604.39,apparel,0
ORD106114,1275,10,0.371,0,0.111,0.149,0.369,0.005,0,0,0.12,1611.98,apparel,0
ORD106115,149,9,0.373,0,0.165,0.13,0.388,0.157,0,0,0.79,612.96,footwear,0
ORD106116,304,9,0.264,0,0.244,0.45,0.217,0.051,0,0,0.87,1065.36,electronics,0
ORD106117,853,7,0.52,0,0.615,0.729,0.089,0.408,0,0,3.04,4679.06,footwear,1
ORD106118,719,10,0.081,0,0.297,0.492,0.126,0.064,0,1,3.58,948.4,home,0
ORD106119,39,9,0.467,0,0.537,0.293,0.262,0.183,0,1,1.19,740.78,apparel,0
ORD106120,763,8,0.362,0,0.218,0.613,0.204,0.03,0,0,0.24,1766.25,apparel,0
ORD106121,430,11,0.324,0,0.255,0.658,0.465,0.024,0,0,5.95,1165.36,electronics,0
ORD106122,643,11,0.35,0,0.6,0.501,0.202,0.033,0,0,1.85,520.71,apparel,0
ORD106123,195,11,0.511,1,0.085,0.4,0.419,0.043,1,0,19.07,394.75,apparel,0
ORD106124,1116,10,0.34,0,0.024,0.33,0.024,0.094,0,0,3.46,4301.47,electronics,0
ORD106125,19,13,0.367,0,0.132,0.347,0.23,0.032,0,0,0.38,1702.03,footwear,0
ORD106126,23,7,0.521,0,0.408,0.521,0.102,0.01,0,1,3.51,2730.61,apparel,0
ORD106127,105,12,0.403,0,0.633,0.455,0.272,0.003,0,0,6.65,1106.53,apparel,0
ORD106128,309,5,0.571,0,0.683,0.193,0.186,0.212,0,0,0.45,802.59,home,0
ORD106129,736,8,0.372,1,0.331,0.455,0.389,0.091,0,1,2.93,661.41,apparel,1
ORD106130,84,7,0.315,0,0.41,0.167,0.191,0.103,0,0,2.39,3092.56,home,0
ORD106131,574,13,0.141,0,0.351,0.16,0.25,0.04,0,0,3.98,1045.21,footwear,0
ORD106132,496,6,0.515,1,0.418,0.317,0.107,0.016,0,0,5.76,751.89,footwear,0
ORD106133,155,3,0.59,0,0.211,0.169,0.192,0.004,0,0,2.72,921.6,apparel,0
ORD106134,570,9,0.343,0,0.679,0.24,0.129,0.097,1,0,3.54,728.07,beauty,0
ORD106135,234,9,0.491,0,0.355,0.068,0.21,0.005,0,0,3.56,2415.15,home,0
ORD106136,53,5,0.358,0,0.316,0.193,0.22,0.079,0,0,0.34,1937.22,apparel,0
ORD106137,71,9,0.26,0,0.403,0.313,0.332,0.021,0,0,11.24,352.98,footwear,0
ORD106138,906,11,0.133,0,0.097,0.218,0.079,0.088,0,0,9.8,2679.8,home,0
ORD106139,42,6,0.242,0,0.209,0.365,0.254,0.065,0,0,0.67,807.57,apparel,0
ORD106140,133,7,0.462,0,0.243,0.216,0.09,0.168,0,0,2.96,2359.19,home,0
ORD106141,267,11,0.385,0,0.213,0.196,0.156,0.066,0,0,7.52,614.46,home,0
ORD106142,60,9,0.319,2,0.635,0.085,0.806,0.065,0,0,1.83,3695.09,apparel,1
ORD106143,298,7,0.292,0,0.656,0.277,0.168,0.216,0,0,4.07,4022.8,home,0
ORD106144,451,11,0.103,0,0.379,0.474,0.354,0.015,0,0,25.34,1083.94,apparel,0
ORD106145,130,8,0.497,1,0.057,0.343,0.18,0.002,0,0,6.4,2196.17,beauty,0
ORD106146,57,6,0.539,0,0.232,0.112,0.09,0.044,0,0,5.04,1189.53,home,0
ORD106147,996,6,0.263,2,0.774,0.63,0.613,0.284,0,0,0.53,17392.48,apparel,1
ORD106148,94,10,0.099,0,0.474,0.644,0.326,0.055,0,0,9.13,1269.5,apparel,0
ORD106149,974,10,0.219,2,0.485,0.579,0.375,0.062,0,0,0.64,2594.8,electronics,1
ORD106150,403,6,0.106,0,0.126,0.072,0.058,0.003,0,0,5.22,868.11,electronics,0
ORD106151,659,7,0.52,1,0.209,0.255,0.15,0.007,0,0,10.43,491.7,footwear,0
ORD106152,112,4,0.196,0,0.141,0.497,0.491,0.06,0,0,7.01,902.26,home,0
ORD106153,689,8,0.501,0,0.074,0.323,0.386,0.055,0,0,6.68,376.03,apparel,0
ORD106154,298,9,0.235,0,0.115,0.056,0.181,0.044,0,0,4.21,1212.04,apparel,0
ORD106155,163,6,0.171,0,0.383,0.2,0.153,0.011,0,0,2.34,1936.97,footwear,0
ORD106156,148,13,0.276,0,0.219,0.231,0.266,0.094,0,0,7.19,632.72,apparel,0
ORD106157,865,9,0.084,0,0.25,0.407,0.223,0.03,0,0,5.47,5713.73,home,0
ORD106158,554,11,0.386,0,0.264,0.181,0.165,0.029,0,1,3.54,1200.26,beauty,0
ORD106159,478,6,0.306,1,0.093,0.441,0.142,0.018,0,0,4.62,1244.75,footwear,0
ORD106160,155,5,0.366,1,0.114,0.215,0.112,0.017,0,0,11.48,1142.3,apparel,0
ORD106161,408,9,0.063,0,0.453,0.263,0.149,0.021,0,0,9.4,1614.28,footwear,1
ORD106162,116,11,0.312,0,0.14,0.607,0.42,0.03,0,0,0.68,1041.98,footwear,0
ORD106163,413,8,0.332,0,0.299,0.03,0.076,0.093,0,0,9.42,4107.78,apparel,0
ORD106164,704,9,0.052,0,0.64,0.296,0.182,0.029,0,0,0.78,449.72,electronics,0
ORD106165,973,8,0.359,1,0.633,0.32,0.775,0.116,0,0,7.71,684.46,apparel,1
ORD106166,18,7,0.351,1,0.266,0.433,0.473,0.043,0,0,6.15,1543.74,home,0
ORD106167,863,5,0.411,0,0.076,0.085,0.296,0.026,0,0,9.55,1831.16,home,0
ORD106168,333,13,0.412,0,0.255,0.07,0.029,0.091,0,0,13.19,1097.76,home,0
ORD106169,67,13,0.021,1,0.279,0.276,0.307,0.014,0,0,5.38,2380.5,beauty,0
ORD106170,35,7,0.371,1,0.296,0.51,0.49,0.066,0,0,5.24,1062.19,footwear,0
ORD106171,224,7,0.161,0,0.429,0.094,0.36,0.004,0,0,0.21,1261.28,beauty,0
ORD106172,230,7,0.349,0,0.656,0.064,0.293,0.056,0,0,3.09,1635.12,home,0
ORD106173,532,8,0.101,1,0.664,0.212,0.269,0.003,0,0,4.62,1110.86,electronics,0
ORD106174,114,11,0.397,0,0.063,0.417,0.331,0.036,0,0,8.48,2994.11,apparel,1
ORD106175,339,4,0.522,0,0.244,0.496,0.279,0.057,0,0,1.77,705.4,footwear,0
ORD106176,436,10,0.102,0,0.682,0.166,0.127,0.003,0,0,7.66,1155.29,apparel,0
ORD106177,173,4,0.241,1,0.192,0.344,0.31,0.039,0,0,2.27,6096.82,footwear,0
ORD106178,213,7,0.25,1,0.066,0.067,0.127,0.095,0,0,0.46,982.87,home,0
ORD106179,43,8,0.475,0,0.59,0.031,0.077,0.0,0,0,7.98,1223.78,apparel,0
ORD106180,354,8,0.427,0,0.572,0.547,0.187,0.099,0,0,3.23,1657.41,home,0
ORD106181,32,11,0.116,1,0.112,0.19,0.033,0.128,1,0,3.17,856.78,electronics,0
ORD106182,1162,4,0.236,0,0.417,0.67,0.497,0.04,0,0,2.05,2256.32,apparel,1
ORD106183,170,10,0.434,0,0.359,0.146,0.419,0.087,0,0,1.36,818.84,apparel,0
ORD106184,153,17,0.272,0,0.177,0.12,0.1,0.024,0,1,8.09,805.08,apparel,0
ORD106185,751,9,0.176,1,0.353,0.312,0.117,0.065,0,0,4.7,406.5,apparel,0
ORD106186,206,9,0.017,1,0.084,0.262,0.325,0.046,0,0,1.82,747.24,footwear,0
ORD106187,131,5,0.256,0,0.465,0.27,0.208,0.145,0,0,6.41,855.93,home,0
ORD106188,871,2,0.212,2,0.682,0.213,0.691,0.031,0,0,0.31,1000.99,apparel,1
ORD106189,903,9,0.092,0,0.599,0.187,0.341,0.061,1,0,1.05,366.52,apparel,0
ORD106190,740,9,0.167,1,0.104,0.201,0.366,0.182,0,0,11.53,2367.69,home,0
ORD106191,365,7,0.643,0,0.388,0.636,0.116,0.12,0,0,2.56,258.47,electronics,1
ORD106192,206,7,0.375,0,0.571,0.159,0.038,0.063,1,0,3.23,2130.31,beauty,0
ORD106193,426,3,0.138,1,0.261,0.145,0.173,0.095,0,0,7.0,444.57,apparel,1
ORD106194,66,9,0.389,0,0.351,0.314,0.321,0.004,0,0,10.6,1290.33,electronics,0
ORD106195,126,12,0.361,1,0.047,0.378,0.597,0.17,0,0,3.76,1363.88,electronics,0
ORD106196,417,10,0.647,1,0.393,0.771,0.564,0.256,0,0,5.48,433.53,home,1
ORD106197,196,6,0.189,0,0.535,0.273,0.466,0.022,0,0,9.89,898.25,electronics,0
ORD106198,1149,7,0.166,2,0.363,0.081,0.108,0.09,0,0,10.28,5062.01,apparel,0
ORD106199,386,8,0.238,2,0.232,0.415,0.168,0.044,0,0,5.23,1234.54,footwear,0
ORD106200,570,4,0.104,0,0.37,0.07,0.254,0.019,0,1,6.27,1474.97,electronics,0
ORD106201,479,10,0.08,1,0.599,0.451,0.463,0.068,0,0,2.35,394.11,apparel,0
ORD106202,137,8,0.109,0,0.152,0.24,0.266,0.024,0,0,0.15,583.92,home,0
ORD106203,449,12,0.447,1,0.337,0.211,0.651,0.213,0,0,14.48,722.3,beauty,0
ORD106204,355,10,0.245,0,0.678,0.172,0.264,0.049,0,0,2.54,3161.39,home,0
ORD106205,217,6,0.234,0,0.346,0.109,0.359,0.013,1,0,18.05,319.38,beauty,0
ORD106206,25,7,0.346,0,0.164,0.162,0.382,0.027,0,0,5.1,2031.85,electronics,0
ORD106207,895,5,0.233,0,0.175,0.494,0.092,0.113,0,0,3.17,1028.63,apparel,0
ORD106208,407,12,0.263,0,0.219,0.325,0.153,0.037,0,0,1.27,638.71,apparel,0
ORD106209,106,5,0.152,0,0.108,0.102,0.246,0.043,0,0,12.21,794.43,apparel,0
ORD106210,1530,9,0.112,0,0.384,0.113,0.269,0.093,0,0,3.36,1546.51,electronics,0
ORD106211,82,2,0.426,0,0.302,0.314,0.212,0.017,0,0,11.53,626.65,apparel,0
ORD106212,98,13,0.359,1,0.141,0.445,0.069,0.009,0,0,1.05,353.21,apparel,0
ORD106213,470,9,0.354,1,0.431,0.162,0.372,0.05,0,0,8.64,1125.14,footwear,0
ORD106214,757,14,0.419,1,0.297,0.355,0.209,0.04,0,0,2.08,227.81,home,0
ORD106215,268,8,0.318,2,0.216,0.17,0.263,0.203,0,0,5.8,271.72,beauty,0
ORD106216,204,9,0.395,0,0.606,0.178,0.12,0.068,0,0,8.66,451.29,home,0
ORD106217,769,9,0.213,0,0.365,0.027,0.287,0.052,1,0,5.48,1134.21,electronics,0
ORD106218,175,11,0.448,0,0.262,0.235,0.27,0.043,0,0,6.17,1984.83,apparel,0
ORD106219,482,9,0.264,1,0.498,0.052,0.313,0.07,0,0,2.35,2523.74,apparel,0
ORD106220,69,5,0.163,0,0.204,0.252,0.291,0.052,0,0,5.14,5369.58,footwear,0
ORD106221,82,4,0.472,1,0.215,0.262,0.59,0.116,0,0,0.42,923.11,home,0
ORD106222,490,15,0.313,1,0.117,0.027,0.099,0.016,0,0,2.14,981.99,home,0
ORD106223,630,11,0.296,1,0.185,0.18,0.225,0.043,0,0,15.87,2054.23,apparel,0
ORD106224,485,5,0.121,0,0.222,0.511,0.041,0.002,0,0,6.59,2345.15,home,0
ORD106225,289,5,0.175,0,0.237,0.168,0.385,0.036,0,0,1.71,1173.31,footwear,0
ORD106226,110,11,0.363,1,0.149,0.16,0.125,0.051,0,0,11.05,484.12,home,0
ORD106227,16,7,0.598,0,0.245,0.131,0.037,0.191,0,0,9.88,577.74,apparel,1
ORD106228,758,12,0.583,1,0.491,0.522,0.456,0.015,0,0,3.88,929.94,apparel,1
ORD106229,473,5,0.403,0,0.26,0.221,0.724,0.017,1,0,0.48,297.33,apparel,0
ORD106230,301,13,0.576,0,0.09,0.3,0.173,0.01,0,0,7.5,311.59,electronics,0
ORD106231,255,8,0.196,0,0.382,0.4,0.458,0.002,0,0,3.47,1020.87,home,0
ORD106232,151,13,0.193,0,0.021,0.379,0.276,0.246,0,0,4.48,1064.6,electronics,0
ORD106233,1167,7,0.117,1,0.285,0.413,0.356,0.067,0,0,5.6,1629.94,apparel,0
ORD106234,83,5,0.62,0,0.297,0.226,0.291,0.01,0,0,13.8,1052.58,apparel,0
ORD106235,578,10,0.584,0,0.567,0.068,0.136,0.008,0,0,2.84,1381.29,footwear,0
ORD106236,264,5,0.453,0,0.595,0.32,0.171,0.008,0,0,2.28,4714.92,home,0
ORD106237,44,4,0.217,0,0.314,0.237,0.207,0.064,0,0,10.01,1146.1,home,0
ORD106238,274,5,0.474,0,0.451,0.383,0.284,0.117,0,0,2.71,3443.11,footwear,0
ORD106239,289,6,0.395,0,0.181,0.482,0.206,0.177,0,0,4.42,1425.06,apparel,0
ORD106240,198,8,0.457,0,0.14,0.48,0.134,0.048,0,0,5.97,2381.73,apparel,0
ORD106241,14,9,0.33,0,0.259,0.129,0.482,0.069,0,0,7.41,1779.75,apparel,0
ORD106242,439,10,0.608,0,0.188,0.22,0.276,0.03,0,0,18.25,324.04,electronics,0
ORD106243,753,6,0.297,0,0.202,0.193,0.169,0.016,0,0,4.67,863.87,apparel,0
ORD106244,153,9,0.288,1,0.137,0.36,0.103,0.076,0,0,24.9,489.7,apparel,0
ORD106245,282,9,0.463,0,0.697,0.229,0.39,0.014,0,0,1.12,5181.8,apparel,0
ORD106246,27,13,0.218,1,0.259,0.376,0.1,0.018,0,1,7.48,956.66,apparel,0
ORD106247,1,5,0.503,1,0.685,0.388,0.754,0.185,0,0,9.24,982.58,home,1
ORD106248,576,9,0.316,0,0.505,0.184,0.217,0.13,0,0,4.66,1125.27,apparel,0
ORD106249,44,11,0.647,0,0.405,0.106,0.291,0.101,0,0,2.07,859.49,footwear,0
ORD106250,121,6,0.285,1,0.086,0.305,0.152,0.0,0,0,3.03,8106.94,beauty,0
ORD106251,689,12,0.108,0,0.295,0.497,0.1,0.026,0,0,3.06,2100.5,electronics,0
ORD106252,17,6,0.453,1,0.498,0.026,0.156,0.075,0,0,1.96,2656.19,footwear,1
ORD106253,663,6,0.44,1,0.342,0.608,0.802,0.128,0,0,0.77,901.78,electronics,1
